event_id,timestamp,employee_id,employee_name,role,store_id,action_type,amount,order_id,customer_ref,payment_method,original_txn_id,discount_pct,note
evt-0021841,2026-08-03T14:21:48,EMP-1001,Amara Zahra,Cashier,STORE-B,sale,34.68,ORD-898644,CUST-10210,wallet,,0.0,
evt-0021887,2026-08-03T14:23:12,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,18.25,ORD-946033,CUST-10331,card,,0.0,
evt-0022099,2026-08-03T14:24:18,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,53.2,ORD-329579,CUST-10259,card,,0.0,
evt-0021832,2026-08-03T14:24:24,EMP-1001,Amara Zahra,Cashier,STORE-B,sale,10.81,ORD-622411,CUST-10104,card,,0.0,
evt-0022168,2026-08-03T14:24:39,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,40.87,ORD-772892,CUST-10361,cash,,0.0,
evt-0022102,2026-08-03T14:25:28,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,18.41,ORD-837924,CUST-10257,card,,0.0,
evt-0021982,2026-08-03T14:26:08,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,23.43,ORD-555229,CUST-10246,cash,,0.0,
evt-0021942,2026-08-03T14:28:00,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,53.51,ORD-575259,CUST-10186,cash,,0.0,
evt-0022024,2026-08-03T14:30:38,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,14.62,ORD-548835,CUST-10363,cash,,0.0,
evt-0022036,2026-08-03T14:32:25,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,sale,20.91,ORD-193607,CUST-10193,card,,0.0,
evt-0021974,2026-08-03T14:34:06,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,28.22,ORD-935724,CUST-10026,card,,0.0,
evt-0022007,2026-08-03T14:35:13,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,17.15,ORD-153492,CUST-10282,card,,0.0,
evt-0022054,2026-08-03T14:35:14,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,sale,29.46,ORD-648566,CUST-10027,wallet,,0.0,
evt-0021935,2026-08-03T14:36:35,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,40.44,ORD-330809,CUST-10126,wallet,,0.0,
evt-0021936,2026-08-03T14:41:59,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,15.92,ORD-880172,CUST-10375,wallet,,0.0,
evt-0021973,2026-08-03T14:44:58,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,96.65,ORD-765463,CUST-10228,card,,0.0,
evt-0021872,2026-08-03T14:46:20,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,43.29,ORD-434023,CUST-10324,cash,,0.0,
evt-0021954,2026-08-03T14:48:48,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,31.92,ORD-644278,CUST-10271,card,,0.0,
evt-0021966,2026-08-03T14:48:57,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,25.81,ORD-280133,CUST-10306,card,,0.0,
evt-0022165,2026-08-03T14:49:12,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,60.2,ORD-454203,CUST-10152,card,,0.0,
evt-0021865,2026-08-03T14:50:17,EMP-1001,Amara Zahra,Cashier,STORE-B,refund,30.26,ORD-396083,CUST-10210,card,evt-0021833,0.0,
evt-0022014,2026-08-03T14:51:57,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,17.29,ORD-757286,CUST-10237,cash,,0.0,
evt-0021985,2026-08-03T14:52:12,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,refund,9.09,ORD-499058,CUST-10352,card,evt-0021981,0.0,
evt-0021975,2026-08-03T14:53:10,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,28.21,ORD-884392,CUST-10256,cash,,0.0,
evt-0022026,2026-08-03T14:54:01,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,38.34,ORD-781025,CUST-10014,cash,,0.0,
evt-0022008,2026-08-03T14:56:58,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,27.13,ORD-864304,CUST-10140,wallet,,0.0,
evt-0022070,2026-08-03T14:57:11,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,sale,5.34,ORD-178868,CUST-10231,card,,0.0,
evt-0021969,2026-08-03T14:57:21,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,43.53,ORD-681485,CUST-10150,card,,0.0,
evt-0021980,2026-08-03T15:02:57,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,65.38,ORD-331518,CUST-10246,card,,0.0,
evt-0021963,2026-08-03T15:05:53,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,26.33,ORD-198471,CUST-10359,card,,0.0,
evt-0022164,2026-08-03T15:06:08,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,22.75,ORD-575193,CUST-10103,card,,0.0,
evt-0022005,2026-08-03T15:06:21,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,15.3,ORD-408996,CUST-10079,card,,0.0,
evt-0022081,2026-08-03T15:08:08,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,discount,51.53,ORD-123504,CUST-10229,card,,8.0,
evt-0021877,2026-08-03T15:10:32,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,47.89,ORD-677321,CUST-10146,card,,0.0,
evt-0022162,2026-08-03T15:10:44,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,25.72,ORD-940713,CUST-10360,card,,0.0,
evt-0022062,2026-08-03T15:15:25,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,sale,11.07,ORD-182894,CUST-10194,cash,,0.0,
evt-0021929,2026-08-03T15:15:46,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,20.72,ORD-674909,CUST-10256,wallet,,0.0,
evt-0022088,2026-08-03T15:17:39,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,manual_override,11.07,ORD-951777,,card,,0.0,price override
evt-0021861,2026-08-03T15:18:59,EMP-1001,Amara Zahra,Cashier,STORE-B,sale,17.3,ORD-174880,CUST-10047,card,,0.0,
evt-0021971,2026-08-03T15:19:35,EMP-1006,Naomi Duarte,Returns Desk,STORE-B,sale,26.6,ORD-541305,CUST-10126,card,,0.0,
evt-0022074,2026-08-03T15:24:32,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,void,33.5,ORD-542360,,card,evt-0022040,0.0,
evt-0021848,2026-08-03T15:24:39,EMP-1001,Amara Zahra,Cashier,STORE-B,sale,34.15,ORD-121615,CUST-10311,cash,,0.0,
evt-0022041,2026-08-03T15:25:58,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,sale,25.87,ORD-190080,CUST-10161,cash,,0.0,
evt-0022002,2026-08-03T15:26:17,EMP-1007,Marco Ricci,Returns Desk,STORE-B,refund,15.77,ORD-654105,CUST-10153,cash,evt-0021986,0.0,
evt-0022066,2026-08-03T15:27:12,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,sale,9.09,ORD-512511,CUST-10017,card,,0.0,
evt-0022151,2026-08-03T15:27:33,EMP-1015,Leila Farah,Store Manager,STORE-B,refund,9.47,ORD-832900,CUST-10011,card,,0.0,
evt-0021846,2026-08-03T15:28:32,EMP-1001,Amara Zahra,Cashier,STORE-B,sale,10.21,ORD-949419,CUST-10294,card,,0.0,
evt-0021871,2026-08-03T15:28:35,EMP-1001,Amara Zahra,Cashier,STORE-B,discount,17.58,ORD-423202,CUST-10048,card,,8.1,
evt-0021999,2026-08-03T15:29:21,EMP-1007,Marco Ricci,Returns Desk,STORE-B,refund,19.3,ORD-435955,CUST-10025,card,evt-0021988,0.0,
evt-0022013,2026-08-03T15:29:28,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,30.95,ORD-230570,CUST-10180,cash,,0.0,
evt-0021904,2026-08-03T15:29:39,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,16.17,ORD-563006,CUST-10193,card,,0.0,
evt-0022089,2026-08-03T15:30:04,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,manual_override,48.92,ORD-868006,,card,,0.0,price override
evt-0022027,2026-08-03T15:30:48,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,44.0,ORD-431194,CUST-10320,card,,0.0,
evt-0022045,2026-08-03T15:31:13,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,sale,22.62,ORD-118936,CUST-10207,card,,0.0,
evt-0021996,2026-08-03T15:32:08,EMP-1007,Marco Ricci,Returns Desk,STORE-B,sale,84.32,ORD-736488,CUST-10314,cash,,0.0,
evt-0022160,2026-08-03T15:33:11,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,48.03,ORD-850364,CUST-10368,card,,0.0,
evt-0021874,2026-08-03T15:33:54,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,23.16,ORD-467251,CUST-10157,cash,,0.0,
evt-0021949,2026-08-03T15:36:56,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,68.66,ORD-714328,CUST-10374,cash,,0.0,
evt-0021925,2026-08-03T15:37:15,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,54.84,ORD-144081,CUST-10157,card,,0.0,
evt-0021908,2026-08-03T15:37:17,EMP-1003,Priya Zahra,Cashier,STORE-B,discount,32.58,ORD-159025,CUST-10370,card,,11.6,
evt-0022129,2026-08-03T15:38:36,EMP-1013,Ines Voss,Store Manager,STORE-B,manual_override,22.65,ORD-198725,,card,,0.0,price override
evt-0022125,2026-08-03T15:40:51,EMP-1013,Ines Voss,Store Manager,STORE-B,sale,55.57,ORD-917590,CUST-10326,card,,0.0,
evt-0022123,2026-08-03T15:42:16,EMP-1013,Ines Voss,Store Manager,STORE-B,sale,13.26,ORD-612806,CUST-10022,card,,0.0,
evt-0022048,2026-08-03T15:43:22,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,sale,20.9,ORD-440515,CUST-10291,wallet,,0.0,
evt-0022034,2026-08-03T15:43:29,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,sale,38.69,ORD-474261,CUST-10371,wallet,,0.0,
evt-0021952,2026-08-03T15:43:30,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,22.98,ORD-969302,CUST-10374,wallet,,0.0,
evt-0022086,2026-08-03T15:43:33,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,discount,20.96,ORD-804704,CUST-10003,card,,14.1,
evt-0021881,2026-08-03T15:46:44,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,49.88,ORD-859109,CUST-10368,card,,0.0,
evt-0022056,2026-08-03T15:47:33,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,sale,34.5,ORD-500325,CUST-10121,card,,0.0,
evt-0021986,2026-08-03T15:48:15,EMP-1007,Marco Ricci,Returns Desk,STORE-B,sale,15.77,ORD-969996,CUST-10153,card,,0.0,
evt-0021951,2026-08-03T15:48:59,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,24.5,ORD-970258,CUST-10282,card,,0.0,
evt-0022110,2026-08-03T15:49:41,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,26.86,ORD-304116,CUST-10252,cash,,0.0,
evt-0021907,2026-08-03T15:53:25,EMP-1003,Priya Zahra,Cashier,STORE-B,void,48.0,ORD-448146,,card,evt-0021891,0.0,
evt-0021844,2026-08-03T15:54:18,EMP-1001,Amara Zahra,Cashier,STORE-B,sale,8.8,ORD-605942,CUST-10139,card,,0.0,
evt-0021962,2026-08-03T15:54:20,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,30.6,ORD-887228,CUST-10032,wallet,,0.0,
evt-0021859,2026-08-03T15:55:31,EMP-1001,Amara Zahra,Cashier,STORE-B,sale,21.53,ORD-107099,CUST-10216,cash,,0.0,
evt-0021998,2026-08-03T15:56:06,EMP-1007,Marco Ricci,Returns Desk,STORE-B,refund,15.77,ORD-981514,CUST-10153,card,evt-0021986,0.0,
evt-0022166,2026-08-03T15:59:22,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,14.91,ORD-694871,CUST-10106,card,,0.0,
evt-0021997,2026-08-03T16:01:18,EMP-1007,Marco Ricci,Returns Desk,STORE-B,sale,38.84,ORD-949365,CUST-10313,card,,0.0,
evt-0021836,2026-08-03T16:03:55,EMP-1001,Amara Zahra,Cashier,STORE-B,sale,32.23,ORD-252901,CUST-10126,card,,0.0,
evt-0021854,2026-08-03T16:04:38,EMP-1001,Amara Zahra,Cashier,STORE-B,sale,54.42,ORD-935805,CUST-10130,card,,0.0,
evt-0022163,2026-08-03T16:07:10,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,16.53,ORD-370394,CUST-10001,wallet,,0.0,
evt-0022001,2026-08-03T16:07:19,EMP-1007,Marco Ricci,Returns Desk,STORE-B,refund,38.84,ORD-953273,CUST-10313,cash,evt-0021997,0.0,
evt-0021886,2026-08-03T16:11:38,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,22.7,ORD-360671,CUST-10068,wallet,,0.0,
evt-0021958,2026-08-03T16:11:55,EMP-1004,Cora Reyes,Cashier,STORE-B,discount,43.49,ORD-238758,CUST-10332,card,,10.9,
evt-0022069,2026-08-03T16:13:14,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,sale,26.99,ORD-189530,CUST-10116,card,,0.0,
evt-0022114,2026-08-03T16:14:21,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,void,86.63,ORD-264616,,card,evt-0022099,0.0,
evt-0021899,2026-08-03T16:16:59,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,27.35,ORD-356778,CUST-10173,card,,0.0,
evt-0022093,2026-08-03T16:18:39,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,9.58,ORD-897040,CUST-10005,card,,0.0,
evt-0022017,2026-08-03T16:21:51,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,28.67,ORD-766213,CUST-10271,wallet,,0.0,
evt-0022092,2026-08-03T16:21:51,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,33.82,ORD-260795,CUST-10258,cash,,0.0,
evt-0021885,2026-08-03T16:23:03,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,16.95,ORD-175188,CUST-10012,card,,0.0,
evt-0022105,2026-08-03T16:26:02,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,29.19,ORD-887072,CUST-10216,cash,,0.0,
evt-0022067,2026-08-03T16:26:15,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,sale,41.32,ORD-656567,CUST-10233,cash,,0.0,
evt-0022018,2026-08-03T16:26:16,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,28.08,ORD-935673,CUST-10364,cash,,0.0,
evt-0021953,2026-08-03T16:26:50,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,21.91,ORD-706875,CUST-10079,card,,0.0,
evt-0022139,2026-08-03T16:28:34,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,26.51,ORD-253324,CUST-10277,card,,0.0,
evt-0022050,2026-08-03T16:35:29,EMP-1009,Mei Lindqvist,Shift Supervisor,STORE-B,sale,49.93,ORD-873712,CUST-10349,card,,0.0,
evt-0021883,2026-08-03T16:49:42,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,21.57,ORD-575276,CUST-10106,card,,0.0,
evt-0021869,2026-08-03T16:49:59,EMP-1001,Amara Zahra,Cashier,STORE-B,discount,34.92,ORD-812012,CUST-10068,card,,12.4,
evt-0022145,2026-08-03T16:50:05,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,31.2,ORD-502292,CUST-10002,card,,0.0,
evt-0022004,2026-08-03T16:56:36,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,27.15,ORD-391816,CUST-10176,card,,0.0,
evt-0022100,2026-08-03T16:58:08,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,22.14,ORD-753383,CUST-10181,cash,,0.0,
evt-0022106,2026-08-03T17:01:21,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,48.37,ORD-947044,CUST-10326,card,,0.0,
evt-0022010,2026-08-03T17:02:46,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,34.48,ORD-539245,CUST-10211,card,,0.0,
evt-0021992,2026-08-03T17:08:01,EMP-1007,Marco Ricci,Returns Desk,STORE-B,sale,37.86,ORD-469397,CUST-10149,card,,0.0,
evt-0021989,2026-08-03T17:08:36,EMP-1007,Marco Ricci,Returns Desk,STORE-B,sale,28.13,ORD-430884,CUST-10275,card,,0.0,
evt-0022107,2026-08-03T17:09:23,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,24.46,ORD-161505,CUST-10284,card,,0.0,
evt-0022115,2026-08-03T17:18:25,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,discount,21.22,ORD-417687,CUST-10286,card,,15.4,
evt-0022118,2026-08-03T17:33:15,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,manual_override,131.77,ORD-176885,,card,,0.0,price override
evt-0022101,2026-08-03T17:37:56,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,25.82,ORD-252767,CUST-10089,cash,,0.0,
evt-0022023,2026-08-03T17:47:52,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,12.52,ORD-192234,CUST-10208,wallet,,0.0,
evt-0022097,2026-08-03T17:50:00,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,34.2,ORD-960133,CUST-10239,card,,0.0,
evt-0022111,2026-08-03T17:59:04,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,22.23,ORD-236836,CUST-10133,card,,0.0,
evt-0022033,2026-08-03T18:05:02,EMP-1008,Amara Chan,Returns Desk,STORE-B,discount,65.74,ORD-863344,CUST-10225,card,,8.6,
evt-0022119,2026-08-03T18:07:52,EMP-1013,Ines Voss,Store Manager,STORE-B,sale,22.2,ORD-565690,CUST-10146,card,,0.0,
evt-0021965,2026-08-03T18:15:42,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,110.19,ORD-682477,CUST-10164,card,,0.0,
evt-0022025,2026-08-03T18:20:18,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,17.76,ORD-810053,CUST-10132,card,,0.0,
evt-0021968,2026-08-03T18:33:53,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,refund,16.26,ORD-494172,CUST-10283,card,evt-0021960,0.0,
evt-0022121,2026-08-03T18:35:30,EMP-1013,Ines Voss,Store Manager,STORE-B,sale,18.56,ORD-919241,CUST-10368,card,,0.0,
evt-0021964,2026-08-03T18:37:24,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,17.6,ORD-691059,CUST-10035,card,,0.0,
evt-0022112,2026-08-03T18:41:59,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,refund,25.82,ORD-645464,CUST-10089,card,evt-0022101,0.0,
evt-0022126,2026-08-03T18:44:44,EMP-1013,Ines Voss,Store Manager,STORE-B,sale,25.94,ORD-640500,CUST-10329,wallet,,0.0,
evt-0022104,2026-08-03T19:21:48,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,34.32,ORD-645176,CUST-10325,cash,,0.0,
evt-0022096,2026-08-03T19:24:23,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,6.66,ORD-922221,CUST-10123,cash,,0.0,
evt-0021967,2026-08-03T19:34:47,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,15.58,ORD-511812,CUST-10304,card,,0.0,
evt-0022113,2026-08-03T19:42:34,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,refund,33.74,ORD-199887,CUST-10329,card,evt-0022094,0.0,
evt-0022094,2026-08-03T20:05:30,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,33.74,ORD-999672,CUST-10329,card,,0.0,
evt-0022098,2026-08-03T20:38:36,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,sale,70.36,ORD-914760,CUST-10132,card,,0.0,
evt-0022116,2026-08-03T20:43:55,EMP-1011,Kwame Ricci,Shift Supervisor,STORE-B,discount,42.37,ORD-493431,CUST-10314,card,,9.0,
evt-0022502,2026-08-04T09:03:58,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,22.25,ORD-489218,CUST-10396,card,,0.0,
evt-0022503,2026-08-04T09:06:50,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,15.4,ORD-860980,CUST-10067,card,,0.0,
evt-0022512,2026-08-04T09:10:44,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,17.99,ORD-129141,CUST-10117,card,,0.0,
evt-0022200,2026-08-04T09:18:25,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,26.61,ORD-582771,CUST-10219,wallet,,0.0,
evt-0022191,2026-08-04T09:19:21,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,39.41,ORD-761569,CUST-10354,card,,0.0,
evt-0022215,2026-08-04T09:24:50,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,19.67,ORD-757580,CUST-10164,card,,0.0,
evt-0022239,2026-08-04T09:30:39,EMP-1003,Priya Zahra,Cashier,STORE-B,discount,13.71,ORD-942398,CUST-10270,card,,17.7,
evt-0022486,2026-08-04T09:30:50,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,35.84,ORD-528968,CUST-10225,cash,,0.0,
evt-0022198,2026-08-04T09:36:06,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,5.21,ORD-787659,CUST-10234,card,,0.0,
evt-0022493,2026-08-04T09:36:09,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,5.85,ORD-127199,CUST-10050,card,,0.0,
evt-0022238,2026-08-04T09:40:42,EMP-1003,Priya Zahra,Cashier,STORE-B,discount,24.6,ORD-823438,CUST-10362,card,,10.4,
evt-0022501,2026-08-04T09:43:30,EMP-1015,Leila Farah,Store Manager,STORE-B,manual_override,34.01,ORD-455870,,card,,0.0,price override
evt-0022337,2026-08-04T09:45:15,EMP-1007,Marco Ricci,Returns Desk,STORE-B,sale,36.91,ORD-632697,CUST-10059,wallet,,0.0,
evt-0022339,2026-08-04T09:53:40,EMP-1007,Marco Ricci,Returns Desk,STORE-B,sale,16.13,ORD-485503,CUST-10002,card,,0.0,
evt-0022495,2026-08-04T09:58:03,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,21.55,ORD-619429,CUST-10263,card,,0.0,
evt-0022505,2026-08-04T10:00:21,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,15.24,ORD-142651,CUST-10136,cash,,0.0,
evt-0022342,2026-08-04T10:00:45,EMP-1007,Marco Ricci,Returns Desk,STORE-B,refund,16.13,ORD-996892,CUST-10002,card,evt-0022339,0.0,
evt-0022295,2026-08-04T10:05:00,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,14.33,ORD-498729,CUST-10241,card,,0.0,
evt-0022500,2026-08-04T10:05:32,EMP-1015,Leila Farah,Store Manager,STORE-B,discount,9.25,ORD-765458,CUST-10123,card,,14.3,
evt-0022344,2026-08-04T10:07:10,EMP-1007,Marco Ricci,Returns Desk,STORE-B,refund,61.61,ORD-417184,CUST-10310,card,evt-0022331,0.0,
evt-0022304,2026-08-04T10:09:35,EMP-1005,Tobias Duarte,Returns Desk,STORE-B,sale,19.98,ORD-234575,CUST-10197,card,,0.0,
evt-0022491,2026-08-04T10:11:52,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,14.42,ORD-668535,CUST-10282,cash,,0.0,
evt-0022217,2026-08-04T10:16:09,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,40.77,ORD-801929,CUST-10178,wallet,,0.0,
evt-0022504,2026-08-04T10:18:44,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,10.0,ORD-791488,CUST-10059,card,,0.0,
evt-0022497,2026-08-04T10:23:47,EMP-1015,Leila Farah,Store Manager,STORE-B,refund,22.05,ORD-566871,CUST-10210,card,evt-0022485,0.0,
evt-0022494,2026-08-04T10:24:10,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,35.1,ORD-739795,CUST-10334,cash,,0.0,
evt-0022355,2026-08-04T10:28:10,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,45.45,ORD-618473,CUST-10011,cash,,0.0,
evt-0022462,2026-08-04T10:34:24,EMP-1014,Theo Chan,Store Manager,STORE-B,sale,5.03,ORD-808458,CUST-10147,cash,,0.0,
evt-0022361,2026-08-04T10:41:33,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,8.02,ORD-683937,CUST-10265,card,,0.0,
evt-0022472,2026-08-04T10:42:14,EMP-1014,Theo Chan,Store Manager,STORE-B,sale,30.42,ORD-303525,CUST-10028,card,,0.0,
evt-0022445,2026-08-04T10:42:30,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,29.14,ORD-759216,CUST-10006,card,,0.0,
evt-0022218,2026-08-04T10:52:36,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,10.74,ORD-567478,CUST-10054,card,,0.0,
evt-0022363,2026-08-04T10:57:13,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,49.57,ORD-797668,CUST-10086,card,,0.0,
evt-0022212,2026-08-04T11:08:09,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,19.97,ORD-675479,CUST-10357,card,,0.0,
evt-0022274,2026-08-04T11:12:15,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,13.28,ORD-580296,CUST-10062,cash,,0.0,
evt-0022331,2026-08-04T11:12:28,EMP-1007,Marco Ricci,Returns Desk,STORE-B,sale,61.61,ORD-757547,CUST-10310,card,,0.0,
evt-0022270,2026-08-04T11:16:03,EMP-1004,Cora Reyes,Cashier,STORE-B,sale,11.81,ORD-832482,CUST-10148,card,,0.0,
evt-0022453,2026-08-04T11:19:39,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,discount,10.07,ORD-760228,CUST-10102,card,,12.1,
evt-0022513,2026-08-04T11:20:55,EMP-1016,Theo Duarte,Store Manager,STORE-B,sale,45.82,ORD-541705,CUST-10091,cash,,0.0,
evt-0022422,2026-08-04T11:21:34,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,32.24,ORD-378406,CUST-10395,card,,0.0,
evt-0022231,2026-08-04T11:23:23,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,16.87,ORD-270337,CUST-10244,card,,0.0,
evt-0022351,2026-08-04T11:24:18,EMP-1008,Amara Chan,Returns Desk,STORE-B,sale,64.74,ORD-845316,CUST-10078,cash,,0.0,
evt-0022420,2026-08-04T11:26:30,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,36.52,ORD-454903,CUST-10048,card,,0.0,
evt-0022487,2026-08-04T11:27:26,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,22.29,ORD-700804,CUST-10038,card,,0.0,
evt-0022482,2026-08-04T11:28:58,EMP-1015,Leila Farah,Store Manager,STORE-B,sale,22.94,ORD-523117,CUST-10021,cash,,0.0,
evt-0022196,2026-08-04T11:29:26,EMP-1003,Priya Zahra,Cashier,STORE-B,sale,72.32,ORD-870996,CUST-10028,card,,0.0,
evt-0022336,2026-08-04T11:29:32,EMP-1007,Marco Ricci,Returns Desk,STORE-B,sale,138.84,ORD-581314,CUST-10035,card,,0.0,
evt-0022476,2026-08-04T11:31:29,EMP-1014,Theo Chan,Store Manager,STORE-B,sale,9.54,ORD-290435,CUST-10217,wallet,,0.0,
evt-0022437,2026-08-04T11:32:20,EMP-1012,Idris Nair,Shift Supervisor,STORE-B,sale,27.99,ORD-617037,CUST-10291,card,,0.0,
